region,lga,ward_merge,village_merge,select_wpt_name,new_wpt_name,wpt_name,wpt_code,wpt_type,wpt_type_other,wpt_status,wpt_non_functional_reason,wpt_non_functional_reason_other,wpt_pbr_status,wpt_call_status,pbr_nonfunctional_functional,pbr_functional_nonfunctional,call_nonfunctional_functional,call_functional_nonfunctional,wpt_pbr_scheme,scheme_merge,scheme_name_change,lat,long,wpt_image,numbertaps
Dodoma,Chemba,Songoro,Hamai,Zahanati_01073109061WP03,NA,Zahanati_01073109061WP03,01073109061WP03,communal_standpipe,NA,Not_functional,9,NA,Functional,NA,less_month,NA,NA,NA,Ntomoko,Ntomoko,NA,-5.05074097,36.11336341,http://classic.ona.io/api/v1/files/2399066?filename=pbrtz/attachments/1474529332717.jpg,2
Dodoma,Chemba,Songoro,Hamai,Kaburu_01073109061WP05,NA,Kaburu_01073109061WP05,01073109061WP05,communal_standpipe,NA,Not_functional,9,NA,Not_functional,NA,NA,NA,NA,NA,Ntomoko,Ntomoko,NA,-5.05184462,36.11190559,http://classic.ona.io/api/v1/files/2399090?filename=pbrtz/attachments/1474529826276.jpg,2
Dodoma,Chemba,Songoro,Hamai,NA,Ofisini Kituo cha zamani,Ofisini Kituo cha zamani,NA,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,Tomoko,NA,-5.0517171,36.11184124,http://classic.ona.io/api/v1/files/2399091?filename=pbrtz/attachments/1474529966585.jpg,NA
Dodoma,Chemba,Songoro,Hamai,Uganda_01073109061WP08,NA,Uganda_01073109061WP08,01073109061WP08,communal_standpipe,NA,Not_functional,9 7,NA,Not_functional,NA,NA,NA,NA,NA,Ntomoko,Ntomoko,NA,-5.05187176,36.10883813,http://classic.ona.io/api/v1/files/2399093?filename=pbrtz/attachments/1474530161604.jpg,2
Dodoma,Chemba,Songoro,Hamai,NA,Uganda Kituo cha Zamani,Uganda Kituo cha Zamani,NA,communal_standpipe,NA,Not_functional,9 10 7,NA,NA,NA,NA,NA,NA,NA,NA,Tomoko,NA,-5.05182517,36.10880037,http://classic.ona.io/api/v1/files/2399140?filename=pbrtz/attachments/1474530307683.jpg,NA
Dodoma,Chemba,Songoro,Hamai,Futo_01073109061WP06,NA,Futo_01073109061WP06,01073109061WP06,communal_standpipe,NA,Not_functional,9 7,NA,Not_functional,NA,NA,NA,NA,NA,Ntomoko,Ntomoko,NA,-5.05330458,36.11288093,http://classic.ona.io/api/v1/files/2399144?filename=pbrtz/attachments/1474530534856.jpg,2
Dodoma,Chemba,Songoro,Hamai,NA,Kwa Futo Kituo cha Zamani,Kwa Futo Kituo cha Zamani,NA,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,Tomoko,NA,-5.05331899,36.11282953,http://classic.ona.io/api/v1/files/2399145?filename=pbrtz/attachments/1474530669498.jpg,NA
Dodoma,Chemba,Songoro,Hamai,Zambia_01073109061WP07,NA,Zambia_01073109061WP07,01073109061WP07,communal_standpipe,NA,Not_functional,9,NA,Not_functional,NA,NA,NA,NA,NA,Ntomoko,Ntomoko,NA,-5.05497363,36.11427461,http://classic.ona.io/api/v1/files/2399148?filename=pbrtz/attachments/1474530881166.jpg,2
Dodoma,Chemba,Songoro,Hamai,NA,Zambia Kituo cha Zamani,Zambia Kituo cha Zamani,NA,communal_standpipe,NA,Not_functional,9,NA,NA,NA,NA,NA,NA,NA,NA,Tomoko,NA,-5.05499111,36.11441156,http://classic.ona.io/api/v1/files/2399150?filename=pbrtz/attachments/1474531002912.jpg,NA
Dodoma,Chemba,Mrijo,Olboloti,NA,Kwa Cheepa Choma,Kwa Cheepa Choma,NA,communal_standpipe,NA,Not_functional,9 10,NA,NA,NA,NA,NA,NA,NA,NA,Operation Vijijini,NA,-5.17277351,36.2994176,http://classic.ona.io/api/v1/files/2399096?filename=pbrtz/attachments/1474546911750.jpg,NA
Dodoma,Chemba,Mrijo,Olboloti,Ndwata_01073109103WP15,NA,Ndwata_01073109103WP15,01073109103WP15,communal_standpipe,NA,Not_functional,7,NA,Functional,NA,less_week,NA,NA,NA,Olboloti,Olboloti,NA,-5.17448472,36.2985578,http://classic.ona.io/api/v1/files/2399099?filename=pbrtz/attachments/1474547158942.jpg,2
Dodoma,Chemba,Mrijo,Olboloti,Shuleni_01073109103WP14,NA,Shuleni_01073109103WP14,01073109103WP14,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,Olboloti,Olboloti,NA,-5.17627292,36.30012416,http://classic.ona.io/api/v1/files/2399100?filename=pbrtz/attachments/1474547384024.jpg,2
Dodoma,Chemba,Mrijo,Olboloti,Yasini_01073109103WP16,NA,Yasini_01073109103WP16,01073109103WP16,communal_standpipe,NA,Not_functional,7,NA,Functional,NA,less_week,NA,NA,NA,Olboloti,Olboloti,NA,-5.17843587,36.29724448,http://classic.ona.io/api/v1/files/2399101?filename=pbrtz/attachments/1474547605798.jpg,2
Dodoma,Chemba,Mrijo,Olboloti,Machuri_01073109103WP17,NA,Machuri_01073109103WP17,01073109103WP17,communal_standpipe,NA,Not_functional,7,NA,Functional,NA,less_week,NA,NA,NA,Olboloti,Olboloti,NA,-5.18053726,36.30074588,http://classic.ona.io/api/v1/files/2399105?filename=pbrtz/attachments/1474547916306.jpg,2
Dodoma,Chemba,Mrijo,Olboloti,NA,Kwa Idd Maslah,Kwa Idd Maslah,NA,communal_standpipe,NA,Not_functional,10,NA,NA,NA,NA,NA,NA,NA,NA,Olboroti,NA,-5.18058947,36.29748292,http://classic.ona.io/api/v1/files/2399106?filename=pbrtz/attachments/1474548248608.jpg,NA
Dodoma,Chemba,Mrijo,Olboloti,NA,Kwa mzee ifala,Kwa mzee ifala,NA,communal_standpipe,NA,Not_functional,10,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.18371952,36.29903688,http://classic.ona.io/api/v1/files/2399108?filename=pbrtz/attachments/1474549988399.jpg,NA
Dodoma,Chemba,Mrijo,Olboloti,Twalib_01073109103WP19,NA,Twalib_01073109103WP19,01073109103WP19,communal_standpipe,NA,Not_functional,7,NA,Functional,NA,less_month,NA,NA,NA,Olboloti,Olboloti,NA,-5.18522243,36.2993016,http://classic.ona.io/api/v1/files/2399111?filename=pbrtz/attachments/1474550215454.jpg,2
Dodoma,Chemba,Mrijo,Olboloti,Shaibu_01073109103WP18,NA,Shaibu_01073109103WP18,01073109103WP18,communal_standpipe,NA,Not_functional,9,NA,Functional,NA,less_week,NA,NA,NA,Olboloti,Olboloti,NA,-5.18530796,36.29769376,http://classic.ona.io/api/v1/files/2399113?filename=pbrtz/attachments/1474550456538.jpg,2
Dodoma,Chemba,Mrijo,Olboloti,NA,Kwa Yakubu Mapanga,Kwa Yakubu Mapanga,NA,communal_standpipe,NA,Not_functional,10,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.18580915,36.29455002,http://classic.ona.io/api/v1/files/2399117?filename=pbrtz/attachments/1474550733601.jpg,NA
Dodoma,Chemba,Mrijo,Olboloti,Twalib_01073109103WP20,NA,Twalib_01073109103WP20,01073109103WP20,communal_standpipe,NA,Not_functional,9 7,NA,Functional,NA,less_month,NA,NA,NA,Olboloti,Olboloti,NA,-5.18446825,36.29506657,http://classic.ona.io/api/v1/files/2399114?filename=pbrtz/attachments/1474550966545.jpg,2
Dodoma,Chemba,Mrijo,Olboloti,NA,Kwa Issa Jiwe,Kwa Issa Jiwe,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRA,NA,-5.18311731,36.29557659,http://classic.ona.io/api/v1/files/2399122?filename=pbrtz/attachments/1474551279161.jpg,NA
Morogoro,Morogoro,Mvuha,MSONGE 2,NA,Kwa masenga,Kwa masenga,NA,handpump_borehole,NA,Not_functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.1434488,37.8510399,http://classic.ona.io/api/v1/files/2400747?filename=pbrtz/attachments/1420071474220.jpg,NA
Morogoro,Morogoro,Mvuha,MSONGE 2,NA,Kwa zainabu huseni,Kwa zainabu huseni,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,VILLAGE,NA,-7.1582471,37.8497265,http://classic.ona.io/api/v1/files/2400748?filename=pbrtz/attachments/1474370613701.jpg,NA
Morogoro,Morogoro,Mvuha,MSONGE 2,NA,Ramachandran China,Ramachandran China,NA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Village,NA,-7.1592253,37.8492123,http://classic.ona.io/api/v1/files/2400750?filename=pbrtz/attachments/1474371161856.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_John_Roman_05023043031WP40,NA,Kwa_Mzee_John_Roman_05023043031WP40,05023043031WP40,handpump_borehole,NA,Not_functional,1 6 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.289307,37.8488411,http://classic.ona.io/api/v1/files/2400754?filename=pbrtz/attachments/1474431775648.jpg,1
Morogoro,Morogoro,Mvuha,Dala,NA,Shuleni,Shuleni,NA,handpump_borehole,NA,Not_functional,1 6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2784064,37.8482907,http://classic.ona.io/api/v1/files/2400763?filename=pbrtz/attachments/1474433489743.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_John_05023043031WP39,NA,Kwa_Mzee_John_05023043031WP39,05023043031WP39,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2634131,37.8485426,http://classic.ona.io/api/v1/files/2400757?filename=pbrtz/attachments/1474434746861.jpg,1
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa mzee Pembe,Kwa mzee Pembe,NA,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,NA,NA,NA,NA,World bank,NA,-7.2119808,37.8636086,http://classic.ona.io/api/v1/files/2400758?filename=pbrtz/attachments/1474437985393.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa zuwewe,Kwa zuwewe,NA,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,NA,NA,NA,NA,World bank,NA,-7.2130746,37.861516,http://classic.ona.io/api/v1/files/2400764?filename=pbrtz/attachments/1474438429382.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa Musa Kuwe,Kwa Musa Kuwe,NA,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,NA,NA,NA,NA,Word bank,NA,-7.2114109,37.8591497,http://classic.ona.io/api/v1/files/2401016?filename=pbrtz/attachments/1474438928410.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa Mawimbi,Kwa Mawimbi,NA,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.209278,37.857841,http://classic.ona.io/api/v1/files/2401010?filename=pbrtz/attachments/1474439399443.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Shule ya msonge dala,Shule ya msonge dala,NA,communal_standpipe,NA,Not_functional,2,NA,NA,NA,NA,NA,NA,NA,NA,World bank,NA,-7.2076956,37.8547276,http://classic.ona.io/api/v1/files/2401015?filename=pbrtz/attachments/1474439936471.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa mzelu,Kwa mzelu,NA,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,NA,NA,NA,NA,World bank,NA,-7.2016829,37.8557112,http://classic.ona.io/api/v1/files/2401009?filename=pbrtz/attachments/1474440739668.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa Daudi,Kwa Daudi,NA,handpump_borehole,NA,Not_functional,1 6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.1991437,37.8521804,http://classic.ona.io/api/v1/files/2401011?filename=pbrtz/attachments/1474441191253.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa shomari luferegu,Kwa shomari luferegu,NA,handpump_borehole,NA,Not_functional,1 3 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.1999658,37.8521084,http://classic.ona.io/api/v1/files/2401022?filename=pbrtz/attachments/1474441649508.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_Malongoza_05023043031WP14,NA,Kwa_Mzee_Malongoza_05023043031WP14,05023043031WP14,communal_standpipe,NA,Not_functional,2,NA,Not_functional,NA,NA,NA,NA,NA,Mvuh,World  bank,NA,-7.2009733,37.8513283,http://classic.ona.io/api/v1/files/2401025?filename=pbrtz/attachments/1474441999405.jpg,1
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa maleta,Kwa maleta,NA,communal_standpipe,NA,Not_functional,1 6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2022338,37.850844,http://classic.ona.io/api/v1/files/2401020?filename=pbrtz/attachments/1474442534886.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa mzee mzelu,Kwa mzee mzelu,NA,handpump_borehole,NA,Not_functional,1 6,NA,NA,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2014229,37.8565689,http://classic.ona.io/api/v1/files/2401021?filename=pbrtz/attachments/1474443474270.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,Kwa_Zingizi_05023043031WP11,NA,Kwa_Zingizi_05023043031WP11,05023043031WP11,handpump_borehole,NA,Not_functional,3 6 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2038655,37.8552047,http://classic.ona.io/api/v1/files/2401039?filename=pbrtz/attachments/1474444163210.jpg,1
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mkono_05023043031WP10,NA,Kwa_Mkono_05023043031WP10,05023043031WP10,handpump_borehole,NA,Not_functional,3 6 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2067262,37.8566787,http://classic.ona.io/api/v1/files/2401036?filename=pbrtz/attachments/1474444584591.jpg,1
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_Lukinga_05023043031WP08,NA,Kwa_Mzee_Lukinga_05023043031WP08,05023043031WP08,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2086941,37.8572689,http://classic.ona.io/api/v1/files/2401040?filename=pbrtz/attachments/1474444981216.jpg,1
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa lungole,Kwa lungole,NA,handpump_borehole,NA,Not_functional,1 3 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2099522,37.859227,http://classic.ona.io/api/v1/files/2401032?filename=pbrtz/attachments/1474445345219.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_John_05023043031WP39,NA,Kwa_Mzee_John_05023043031WP39,05023043031WP39,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2106596,37.858748,http://classic.ona.io/api/v1/files/2401034?filename=pbrtz/attachments/1474445755943.jpg,1
Morogoro,Morogoro,Mvuha,Dala,NA,POlisi,POlisi,NA,handpump_borehole,NA,Not_functional,1 3 6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2123747,37.8603392,http://classic.ona.io/api/v1/files/2401042?filename=pbrtz/attachments/1474446427924.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Kwa mzee mvugalo,Kwa mzee mvugalo,NA,handpump_borehole,NA,Not_functional,3 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2115787,37.8633889,http://classic.ona.io/api/v1/files/2401043?filename=pbrtz/attachments/1474446970328.jpg,NA
Morogoro,Morogoro,Mvuha,Dala,NA,Ofisini_Ya_kata ,Ofisini_Ya_kata ,NA,handpump_borehole,NA,Not_functional,7,NA,NA,NA,NA,NA,NA,NA,NA,World bank,NA,-7.2125331,37.8610078,http://classic.ona.io/api/v1/files/2401044?filename=pbrtz/attachments/1474448090160.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa Hasila,Kwa Hasila,NA,handpump_borehole,NA,Not_functional,1 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2286288,37.9875468,http://classic.ona.io/api/v1/files/2400869?filename=pbrtz/attachments/1474457374673.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa Daudi Poli,Kwa Daudi Poli,NA,handpump_ringwell,NA,Functional_needs_repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,TCRS,NA,-7.2156247,37.9819809,http://classic.ona.io/api/v1/files/2400870?filename=pbrtz/attachments/1474458459067.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mazinda,Kwa mazinda,NA,handpump_borehole,NA,Functional_needs_repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,Islamic  Foundation ,NA,-7.217292,37.9840891,http://classic.ona.io/api/v1/files/2400865?filename=pbrtz/attachments/1474459164225.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mzee mnyanga,Kwa mzee mnyanga,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2182888,37.9859792,http://classic.ona.io/api/v1/files/2400868?filename=pbrtz/attachments/1474460022705.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Msikitini,Msikitini,NA,handpump_borehole,NA,Not_functional,6,NA,NA,NA,NA,NA,NA,NA,NA,Islamic  foundation ,NA,-7.2175678,37.9868437,http://classic.ona.io/api/v1/files/2400859?filename=pbrtz/attachments/1474460387459.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mzee Delenga,Kwa mzee Delenga,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Islamic foundation ,NA,-7.2189777,37.985294,http://classic.ona.io/api/v1/files/2400864?filename=pbrtz/attachments/1474460902102.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mzee Poli,Kwa mzee Poli,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Islamic foundation ,NA,-7.2208721,37.9859871,http://classic.ona.io/api/v1/files/2400911?filename=pbrtz/attachments/1474461289186.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa mzee Tega,Kwa mzee Tega,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2265479,37.9879702,http://classic.ona.io/api/v1/files/2400902?filename=pbrtz/attachments/1474461906868.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Shuleni,Shuleni,NA,handpump_ringwell,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,TCRS,NA,-7.2321361,37.9882101,http://classic.ona.io/api/v1/files/2400909?filename=pbrtz/attachments/1474462403287.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa shati,Kwa shati,NA,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2343322,37.9871037,http://classic.ona.io/api/v1/files/2400910?filename=pbrtz/attachments/1474463378222.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa makuhi,Kwa makuhi,NA,handpump_ringwell,NA,Not_functional,7,NA,NA,NA,NA,NA,NA,NA,NA,TCRS,NA,-7.2444601,37.9984522,http://classic.ona.io/api/v1/files/2400903?filename=pbrtz/attachments/1474464616401.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Kwa Ngalima,Kwa Ngalima,NA,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2474442,37.9618806,http://classic.ona.io/api/v1/files/2400913?filename=pbrtz/attachments/1474466571512.jpg,NA
Morogoro,Morogoro,Selembala,Magogoni,NA,Barabarani,Barabarani,NA,handpump_ringwell,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,TCRS,NA,-7.2317328,37.9539392,http://classic.ona.io/api/v1/files/2400912?filename=pbrtz/attachments/1474467844141.jpg,NA
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Mzee_Nkwama_05023043041WP23,NA,Kwa_Mzee_Nkwama_05023043041WP23,05023043041WP23,handpump_borehole,NA,Not_functional,6,NA,Not_functional,NA,NA,NA,NA,NA,NA,"Holand
",NA,-7.2125574,37.9868787,http://classic.ona.io/api/v1/files/2400926?filename=pbrtz/attachments/1474526367141.jpg,1
Morogoro,Morogoro,Selembala,Kiganila,NA,Mzee Mkopi,Mzee Mkopi,NA,handpump_borehole,NA,Not_functional,6,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2207344,37.9910232,http://classic.ona.io/api/v1/files/2400916?filename=pbrtz/attachments/1474526710126.jpg,NA
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Biti_Gudi_05023043041WP25,NA,Kwa_Biti_Gudi_05023043041WP25,05023043041WP25,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2274941,37.9952314,http://classic.ona.io/api/v1/files/2400922?filename=pbrtz/attachments/1474527298329.jpg,1
Morogoro,Morogoro,Selembala,Kiganila,NA,Kwa kwapu,Kwa kwapu,NA,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2297992,37.9966172,http://classic.ona.io/api/v1/files/2400918?filename=pbrtz/attachments/1474527740147.jpg,NA
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Mzee_Kusa_05023043041WP26,NA,Kwa_Mzee_Kusa_05023043041WP26,05023043041WP26,handpump_borehole,NA,Not_functional,3 6,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2292912,37.9969446,http://classic.ona.io/api/v1/files/2400923?filename=pbrtz/attachments/1474528051151.jpg,1
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Mzee_Mwinyigoha_05023043041WP27,NA,Kwa_Mzee_Mwinyigoha_05023043041WP27,05023043041WP27,handpump_borehole,NA,Not_functional,3 6,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2317653,37.9963043,http://classic.ona.io/api/v1/files/2400930?filename=pbrtz/attachments/1474528806573.jpg,1
Morogoro,Morogoro,Selembala,Kiganila,Shuleni_05023043041WP28,NA,Shuleni_05023043041WP28,05023043041WP28,handpump_borehole,NA,Not_functional,6 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2345373,38.0023924,http://classic.ona.io/api/v1/files/2400929?filename=pbrtz/attachments/1474529841959.jpg,1
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa_Mzee_Mlali_05023043041WP22,NA,Kwa_Mzee_Mlali_05023043041WP22,05023043041WP22,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2447298,38.0042944,http://classic.ona.io/api/v1/files/2400937?filename=pbrtz/attachments/1474532893487.jpg,1
Morogoro,Morogoro,Selembala,Bwila Juu,NA,Kwa mzee bata,Kwa mzee bata,NA,handpump_borehole,NA,Not_functional,1 6 7,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2461845,38.0044623,http://classic.ona.io/api/v1/files/2400932?filename=pbrtz/attachments/1474533272777.jpg,NA
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa_Mzee_Ufole_05023043041WP20,NA,Kwa_Mzee_Ufole_05023043041WP20,05023043041WP20,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2488365,38.004509,http://classic.ona.io/api/v1/files/2400931?filename=pbrtz/attachments/1474533648900.jpg,1
Morogoro,Morogoro,Selembala,Bwila Juu,NA,Kwa kiburuge,Kwa kiburuge,NA,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2515555,38.0049358,http://classic.ona.io/api/v1/files/2400934?filename=pbrtz/attachments/1474533978661.jpg,NA
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa_Mzee_Kinzowela_05023043041WP18,NA,Kwa_Mzee_Kinzowela_05023043041WP18,05023043041WP18,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2549576,38.0063281,http://classic.ona.io/api/v1/files/2400938?filename=pbrtz/attachments/1474534489944.jpg,1
Morogoro,Morogoro,Selembala,Bwila Juu,NA,Bwila juu,Bwila juu,NA,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2563758,38.006744,http://classic.ona.io/api/v1/files/2400942?filename=pbrtz/attachments/1474534934639.jpg,NA
Morogoro,Morogoro,Selembala,Bwila Chini,NA,Kwa mnambala shuleni,Kwa mnambala shuleni,NA,handpump_borehole,NA,Functional_needs_repair,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2590381,38.0091128,http://classic.ona.io/api/v1/files/2400952?filename=pbrtz/attachments/1474535480637.jpg,NA
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Kizinga_05023043041WP09,NA,Kwa_Mzee_Kizinga_05023043041WP09,05023043041WP09,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2642202,38.0145059,http://classic.ona.io/api/v1/files/2400949?filename=pbrtz/attachments/1474536059368.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Tupa_05023043041WP10,NA,Kwa_Mzee_Tupa_05023043041WP10,05023043041WP10,handpump_borehole,NA,Not_functional,6,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2677199,38.0175237,http://classic.ona.io/api/v1/files/2400947?filename=pbrtz/attachments/1474536595791.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Mkanga_05023043041WP11,NA,Kwa_Mzee_Mkanga_05023043041WP11,05023043041WP11,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2693597,38.0195407,http://classic.ona.io/api/v1/files/2400943?filename=pbrtz/attachments/1474537012391.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Dinongo_05023043041WP12,NA,Kwa_Mzee_Dinongo_05023043041WP12,05023043041WP12,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,NA,NA,NA,NA,Holand ,NA,-7.2707381,38.0199676,http://classic.ona.io/api/v1/files/2400944?filename=pbrtz/attachments/1474537422848.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Kibuhile_05023043041WP13,NA,Kwa_Mzee_Kibuhile_05023043041WP13,05023043041WP13,handpump_borehole,NA,Not_functional,4 7,NA,Not_functional,NA,NA,NA,NA,NA,NA,Holand,NA,-7.2697793,38.0217386,http://classic.ona.io/api/v1/files/2400958?filename=pbrtz/attachments/1474537871000.jpg,1
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Nyagongo_05023043041WP14,NA,Kwa_Nyagongo_05023043041WP14,05023043041WP14,handpump_borehole,NA,Not_functional,4 6 7,NA,Functional,NA,more_3_months,NA,NA,NA,NA,Holand ,NA,-7.2711809,38.0243075,http://classic.ona.io/api/v1/files/2400957?filename=pbrtz/attachments/1474538420714.jpg,1
