region,lga,ward,village,wpt_name,wpt_code,note,select_wpt_name,new_wpt_name,scheme_merge,wpt_type,wpt_type_other,wpt_status,wpt_non_functional_reason,wpt_non_functional_reason_other,wpt_pbr_status,pbr_nonfunctional_functional,pbr_functional_nonfunctional,village_merge,wpt_pbr_scheme,scheme_name_change,long,lat,accuracy,wpt_osm,wpt_gps
Morogoro,Morogoro,Mvuha,Dala,Kwa_Mzee_John_05023043031WP39,05023043031WP39,,Kwa_Mzee_John_05023043031WP39,NA,Holand,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,Dala,NA,NA,37.858748,-7.2106596,4.5,9e33a8aa80cc02a50168150febb0e53af0dd9c00.osm,-7.2106596 37.858748 101.0 4.5
Morogoro,Morogoro,Mvuha,Dala,POlisi,NA,,NA,POlisi,Holand,handpump_borehole,NA,Not_functional,1 3 6 7,NA,NA,NA,NA,Dala,NA,NA,37.8603392,-7.2123747,5,2c98d456eaed522cc0856eaa14431375d9c347f0.osm,-7.2123747 37.8603392 92.9000015258789 5.0
Morogoro,Morogoro,Mvuha,Dala,Kwa mzee mvugalo,NA,,NA,Kwa mzee mvugalo,Holand,handpump_borehole,NA,Not_functional,3 7,NA,NA,NA,NA,Dala,NA,NA,37.8633889,-7.2115787,4.5,3600d713ec151bfa6c99a5b8e8d0c35a8dea3af5.osm,-7.2115787 37.8633889 106.19999694824219 4.5
Morogoro,Morogoro,Mvuha,Dala,Ofisini_Ya_kata ,NA,,NA,Ofisini_Ya_kata ,World bank,handpump_borehole,NA,Not_functional,7,NA,NA,NA,NA,Dala,NA,NA,37.8610078,-7.2125331,5,6ec82b8c0d711b6b4953d1d1bc4279aae8588a0b.osm,-7.2125331 37.8610078 109.69999694824219 5.0
Morogoro,Morogoro,Selembala,Magogoni,Kwa Hasila,NA,,NA,Kwa Hasila,Holand,handpump_borehole,NA,Not_functional,1 7,NA,NA,NA,NA,Magogoni,NA,NA,37.9875468,-7.2286288,5,a4df57cc09d61137b5eedc903dad7beaae3bd180.osm,-7.2286288 37.9875468 62.400001525878906 5.0
Morogoro,Morogoro,Selembala,Magogoni,Kwa Daudi Poli,NA,,NA,Kwa Daudi Poli,TCRS,handpump_ringwell,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Magogoni,NA,NA,37.9819809,-7.2156247,4.5,e40f4b5d7a3d5f1c8e0f40bf3f920a1d35bb9925.osm,-7.2156247 37.9819809 75.69999694824219 4.5
Morogoro,Morogoro,Selembala,Magogoni,Kwa mazinda,NA,,NA,Kwa mazinda,Islamic  Foundation ,handpump_borehole,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Magogoni,NA,NA,37.9840891,-7.217292,5,b965161b375031bc7133a3f92e84392f7147f4f9.osm,-7.217292 37.9840891 71.5 5.0
Morogoro,Morogoro,Selembala,Magogoni,Kwa mzee mnyanga,NA,,NA,Kwa mzee mnyanga,Holand ,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,Magogoni,NA,NA,37.9859792,-7.2182888,4.5,59d5f6ee7ba0ae9b94ac562a44c489305fc3bc67.osm,-7.2182888 37.9859792 93.5 4.5
Morogoro,Morogoro,Selembala,Magogoni,Msikitini,NA,,NA,Msikitini,Islamic  foundation ,handpump_borehole,NA,Not_functional,6,NA,NA,NA,NA,Magogoni,NA,NA,37.9868437,-7.2175678,4,7593b522f49d951593ef1368b26cb183a647ad09.osm,-7.2175678 37.9868437 60.20000076293945 4.0
Morogoro,Morogoro,Selembala,Magogoni,Kwa mzee Delenga,NA,,NA,Kwa mzee Delenga,Islamic foundation ,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,Magogoni,NA,NA,37.985294,-7.2189777,4.5,d0c0c7ed75a1d7562df69ac2cb94cf21e6fa591b.osm,-7.2189777 37.985294 77.0999984741211 4.5
Morogoro,Morogoro,Selembala,Magogoni,Kwa mzee Poli,NA,,NA,Kwa mzee Poli,Islamic foundation ,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,Magogoni,NA,NA,37.9859871,-7.2208721,5,db17002d16b1ceb49e5549627c083863d4e27bf9.osm,-7.2208721 37.9859871 68.19999694824219 5.0
Morogoro,Morogoro,Selembala,Magogoni,Kwa mzee Tega,NA,,NA,Kwa mzee Tega,Holand,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,Magogoni,NA,NA,37.9879702,-7.2265479,5,f496fb65dc4925bea4b3fa6bd7c876d4d509fcf3.osm,-7.2265479 37.9879702 49.400001525878906 5.0
Morogoro,Morogoro,Selembala,Magogoni,Shuleni,NA,,NA,Shuleni,TCRS,handpump_ringwell,NA,Not_functional,6 7,NA,NA,NA,NA,Magogoni,NA,NA,37.9882101,-7.2321361,4,330515fa1ca7803a3692eb25808bd562769623e2.osm,-7.2321361 37.9882101 73.5999984741211 4.0
Morogoro,Morogoro,Selembala,Magogoni,Kwa shati,NA,,NA,Kwa shati,Holand,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,Magogoni,NA,NA,37.9871037,-7.2343322,5,c99cac9c7c4d6ce64b07e9a8e218eb4a7ea6ce2a.osm,-7.2343322 37.9871037 65.80000305175781 5.0
Morogoro,Morogoro,Selembala,Magogoni,Kwa makuhi,NA,,NA,Kwa makuhi,TCRS,handpump_ringwell,NA,Not_functional,7,NA,NA,NA,NA,Magogoni,NA,NA,37.9984522,-7.2444601,4.5,462ce6753ad8b9fc42dcb07e043394a91e949cd5.osm,-7.2444601 37.9984522 85.80000305175781 4.5
Morogoro,Morogoro,Selembala,Magogoni,Kwa Ngalima,NA,,NA,Kwa Ngalima,Holand,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,Magogoni,NA,NA,37.9618806,-7.2474442,5,c48d10fa81b76d74c046b1747239c4b6197b2a24.osm,-7.2474442 37.9618806 73.5 5.0
Morogoro,Morogoro,Selembala,Magogoni,Barabarani,NA,,NA,Barabarani,TCRS,handpump_ringwell,NA,Functional,NA,NA,NA,NA,NA,Magogoni,NA,NA,37.9539392,-7.2317328,5,751e2d27545ee640e3f1ae73434a8a8c2e8b1455.osm,-7.2317328 37.9539392 78.69999694824219 5.0
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Mzee_Nkwama_05023043041WP23,05023043041WP23,,Kwa_Mzee_Nkwama_05023043041WP23,NA,"Holand",handpump_borehole,NA,Not_functional,6,NA,Not_functional,NA,NA,Kiganila,NA,NA,37.9868787,-7.2125574,5,07b31c5b06f96e11700e04cbe9d23b25fc71b75a.osm,-7.2125574 37.9868787 60.29999923706055 5.0
Morogoro,Morogoro,Selembala,Kiganila,Mzee Mkopi,NA,,NA,Mzee Mkopi,Holand,handpump_borehole,NA,Not_functional,6,NA,NA,NA,NA,Kiganila,NA,NA,37.9910232,-7.2207344,5,e53c3997fe32978479bf66525fbec82faefa9edb.osm,-7.2207344 37.9910232 69.0 5.0
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Biti_Gudi_05023043041WP25,05023043041WP25,,Kwa_Biti_Gudi_05023043041WP25,NA,Holand,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,Kiganila,NA,NA,37.9952314,-7.2274941,5,2f9f38fc4d7bdeebb57254379c2a89ede6d3ef14.osm,-7.2274941 37.9952314 72.4000015258789 5.0
Morogoro,Morogoro,Selembala,Kiganila,Kwa kwapu,NA,,NA,Kwa kwapu,Holand,handpump_borehole,NA,Not_functional,6 7,NA,NA,NA,NA,Kiganila,NA,NA,37.9966172,-7.2297992,5,7f56ac1d1bf2ccb74b31ea004e05df59f6b3585d.osm,-7.2297992 37.9966172 73.4000015258789 5.0
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Mzee_Kusa_05023043041WP26,05023043041WP26,,Kwa_Mzee_Kusa_05023043041WP26,NA,Holand,handpump_borehole,NA,Not_functional,3 6,NA,Not_functional,NA,NA,Kiganila,NA,NA,37.9969446,-7.2292912,3.5,f03e550b16ddc4f07c5ec383f33be748b9277e94.osm,-7.2292912 37.9969446 70.9000015258789 3.5
Morogoro,Morogoro,Selembala,Kiganila,Kwa_Mzee_Mwinyigoha_05023043041WP27,05023043041WP27,,Kwa_Mzee_Mwinyigoha_05023043041WP27,NA,Holand,handpump_borehole,NA,Not_functional,3 6,NA,Not_functional,NA,NA,Kiganila,NA,NA,37.9963043,-7.2317653,5,c3504b2aade059c692b2d2a2d62d55485d098ed1.osm,-7.2317653 37.9963043 84.5 5.0
Morogoro,Morogoro,Selembala,Kiganila,Shuleni_05023043041WP28,05023043041WP28,,Shuleni_05023043041WP28,NA,Holand,handpump_borehole,NA,Not_functional,6 7,NA,Not_functional,NA,NA,Kiganila,NA,NA,38.0023924,-7.2345373,5,36132e7ded0db16bf9c44e18baf521b0a82abb9b.osm,-7.2345373 38.0023924 68.5 5.0
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa_Mzee_Mlali_05023043041WP22,05023043041WP22,,Kwa_Mzee_Mlali_05023043041WP22,NA,Holand,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,Bwila Juu,NA,NA,38.0042944,-7.2447298,5,e257e0f89888b0fbe2ac7c45eb0563279c968be4.osm,-7.2447298 38.0042944 61.20000076293945 5.0
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa mzee bata,NA,,NA,Kwa mzee bata,Holand,handpump_borehole,NA,Not_functional,1 6 7,NA,NA,NA,NA,Bwila Juu,NA,NA,38.0044623,-7.2461845,5,4e14b98873b291511945948a7e922d2ef1fa21bc.osm,-7.2461845 38.0044623 82.9000015258789 5.0
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa_Mzee_Ufole_05023043041WP20,05023043041WP20,,Kwa_Mzee_Ufole_05023043041WP20,NA,Holand ,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,Bwila Juu,NA,NA,38.004509,-7.2488365,4.5,68b71279dad74ce03c6293ae7317c10fac9d3f85.osm,-7.2488365 38.004509 60.900001525878906 4.5
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa kiburuge,NA,,NA,Kwa kiburuge,Holand,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,Bwila Juu,NA,NA,38.0049358,-7.2515555,5,617b3803e7ef43c505ec4430f0fd763bdcef40b7.osm,-7.2515555 38.0049358 74.5 5.0
Morogoro,Morogoro,Selembala,Bwila Juu,Kwa_Mzee_Kinzowela_05023043041WP18,05023043041WP18,,Kwa_Mzee_Kinzowela_05023043041WP18,NA,Holand,handpump_borehole,NA,Functional_needs_repair,NA,NA,Functional,NA,NA,Bwila Juu,NA,NA,38.0063281,-7.2549576,5,fd31e0395d24490dc43420d3d67bb0a2dd0d5a67.osm,-7.2549576 38.0063281 67.0999984741211 5.0
Morogoro,Morogoro,Selembala,Bwila Juu,Bwila juu,NA,,NA,Bwila juu,Holand,handpump_borehole,NA,Functional,NA,NA,NA,NA,NA,Bwila Juu,NA,NA,38.006744,-7.2563758,5,bd389bfc4c12d067413808bbc1de48f238b30037.osm,-7.2563758 38.006744 57.900001525878906 5.0
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa mnambala shuleni,NA,,NA,Kwa mnambala shuleni,Holand,handpump_borehole,NA,Functional_needs_repair,NA,NA,NA,NA,NA,Bwila Chini,NA,NA,38.0091128,-7.2590381,4.5,ee7269f737f11d0d29493e471b0ff29ecc7173ce.osm,-7.2590381 38.0091128 68.19999694824219 4.5
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Kizinga_05023043041WP09,05023043041WP09,,Kwa_Mzee_Kizinga_05023043041WP09,NA,Holand,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,Bwila Chini,NA,NA,38.0145059,-7.2642202,5,ef66b0e84d9ee0eefb3acc7e45f25e4a60d024c5.osm,-7.2642202 38.0145059 66.30000305175781 5.0
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Tupa_05023043041WP10,05023043041WP10,,Kwa_Mzee_Tupa_05023043041WP10,NA,Holand,handpump_borehole,NA,Not_functional,6,NA,Not_functional,NA,NA,Bwila Chini,NA,NA,38.0175237,-7.2677199,5,1737c1aefbbce0459b1eb24446020115568a8acc.osm,-7.2677199 38.0175237 71.5 5.0
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Mkanga_05023043041WP11,05023043041WP11,,Kwa_Mzee_Mkanga_05023043041WP11,NA,Holand ,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,Bwila Chini,NA,NA,38.0195407,-7.2693597,4.5,272582aa156ae524ed38c9d46a5c771c66d0eea0.osm,-7.2693597 38.0195407 60.20000076293945 4.5
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Dinongo_05023043041WP12,05023043041WP12,,Kwa_Mzee_Dinongo_05023043041WP12,NA,Holand ,handpump_borehole,NA,Functional,NA,NA,Functional,NA,NA,Bwila Chini,NA,NA,38.0199676,-7.2707381,5,610fa2d3117243d5058ca0344663a9b52e092dc1.osm,-7.2707381 38.0199676 72.9000015258789 5.0
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Mzee_Kibuhile_05023043041WP13,05023043041WP13,,Kwa_Mzee_Kibuhile_05023043041WP13,NA,Holand,handpump_borehole,NA,Not_functional,4 7,NA,Not_functional,NA,NA,Bwila Chini,NA,NA,38.0217386,-7.2697793,5,d54d1f9f4a5e5fc0dfd52a5d8b4bc2a577942b50.osm,-7.2697793 38.0217386 63.400001525878906 5.0
Morogoro,Morogoro,Selembala,Bwila Chini,Kwa_Nyagongo_05023043041WP14,05023043041WP14,,Kwa_Nyagongo_05023043041WP14,NA,Holand ,handpump_borehole,NA,Not_functional,4 6 7,NA,Functional,more_3_months,NA,Bwila Chini,NA,NA,38.0243075,-7.2711809,5,ad672e83bdeb3c6e8383c335b82fe857257648b4.osm,-7.2711809 38.0243075 42.29999923706055 5.0
Morogoro,Morogoro,Selembala,Bwila Chini,Mtoni_05023043041WP15,05023043041WP15,,Mtoni_05023043041WP15,NA,Holand,handpump_borehole,NA,Not_functional,3 6 7,NA,Not_functional,NA,NA,Bwila Chini,NA,NA,38.026096,-7.2760681,4,4881e8598d966ed2520162c67dc9aed2aafa51d5.osm,-7.2760681 38.026096 61.900001525878906 4.0
Morogoro,Morogoro,Mvuha,Mvuha,Kwa_Mkangara_05023043031WP55,05023043031WP55,,Kwa_Mkangara_05023043031WP55,NA,World  bank,communal_standpipe,NA,Not_functional,2 5 7,NA,Not_functional,NA,NA,Mvuha,Mvuha/Dalla_Water_Supply,"From Dala To Mvuha but the schemebelong to world bank",37.8535994,-7.1949998,5,da53f1bf50c8d5d35228e34046b505e5cda01843.osm,-7.1949998 37.8535994 79.5 5.0
Morogoro,Morogoro,Mvuha,Mvuha,Kwa Jamda,NA,,NA,Kwa Jamda,World bank,communal_standpipe,NA,Not_functional,2 7,NA,NA,NA,NA,Mvuha,NA,NA,37.8536298,-7.1903368,6,d24ef829f9ef922a48f8e63f72c4496f3c42a218.osm,-7.1903368 37.8536298 113.80000305175781 6.0
Pwani,Kibaha,Ruvu,Ruvu Station,Kwa_Urembo_06023011061WP11_160,06023011061WP11_160,,Kwa_Urembo_06023011061WP11_160,NA,LGA,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,Ruvu Station,upper_Ruvu,Mistaken,38.6599994,-6.8069889,5,5485c95ae5a8c1e2db2a665f7b21dbecb47e5dd7.osm,-6.8069889 38.6599994 2.0999999046325684 5.0
Pwani,Kibaha,Ruvu,Ruvu Station,Chekechea_06023011061WP08_157,06023011061WP08_157,,Chekechea_06023011061WP08_157,NA,LGA,communal_standpipe,NA,Not_functional,4 10,NA,Functional,more_3_months,NA,Ruvu Station,upper_Ruvu,Misreporting,38.6587971,-6.8084092,5,db064ef597c7eb4c6db87e394f6782b9af8e9033.osm,-6.8084092 38.6587971 4.199999809265137 5.0
Pwani,Kibaha,Ruvu,Ruvu Station,Madrasa_06023011061WP09_158,06023011061WP09_158,,Madrasa_06023011061WP09_158,NA,JICA,handpump_borehole,NA,Not_functional,1 3 6,NA,Functional,more_3_months,NA,Ruvu Station,upper_Ruvu,MISUNDERSTANDING,38.6586187,-6.8086113,5,9783ddb173f1896e329b7420db9a623d57f58458.osm,-6.8086113 38.6586187 15.199999809265137 5.0
Pwani,Kibaha,Ruvu,Ruvu Station,Sokoni_06023011061WP07_156,06023011061WP07_156,,Sokoni_06023011061WP07_156,NA,LGA,communal_standpipe,NA,Functional,NA,NA,Functional,NA,NA,Ruvu Station,upper_Ruvu,MISUNDERSTANDING,38.6571374,-6.8082674,4,85f62fab7301751b274eb5bd68dae127b889de10.osm,-6.8082674 38.6571374 -11.600000381469727 4.0
Pwani,Kibaha,Ruvu,Ruvu Station,Sokoni 2,NA,,NA,Sokoni 2,LGA,communal_standpipe,NA,Not_functional,2 10,NA,NA,NA,NA,Ruvu Station,NA,NA,38.6570339,-6.8082504,4.5,f330e9bf0843072eee126d189b7656a35071a8cd.osm,-6.8082504 38.6570339 17.299999237060547 4.5
Pwani,Kibaha,Ruvu,Ruvu Station,Mahakamani,NA,,NA,Mahakamani,LGA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Ruvu Station,NA,NA,38.6559494,-6.8080804,5,4c5aad9a4afb74fab82254d830b857ca400bd8fb.osm,-6.8080804 38.6559494 10.399999618530273 5.0
Pwani,Kibaha,Ruvu,Ruvu Station,Mahakamani 2,NA,,NA,Mahakamani 2,JICA,communal_standpipe,NA,Not_functional,4 10,NA,NA,NA,NA,Ruvu Station,NA,NA,38.6560029,-6.8080793,5,ca76bb4808822066e140dfbfe7dfc74bae99aa49.osm,-6.8080793 38.6560029 3.9000000953674316 5.0
Pwani,Kibaha,Ruvu,Ruvu Station,Ruvu station sekondari,NA,,NA,Ruvu station sekondari,LGA,communal_standpipe,NA,Functional,NA,NA,NA,NA,NA,Ruvu Station,NA,NA,38.6576722,-6.8126435,4,bcd139d6a62ae3cc0e1bf501c6345101cbab6a17.osm,-6.8126435 38.6576722 9.399999618530273 4.0
Pwani,Kibaha,Ruvu,Ruvu Station,RUVU STATION SEKONDARI,NA,,NA,RUVU STATION SEKONDARI,JICA,communal_standpipe,NA,Not_functional,4 9 10 7,NA,NA,NA,NA,Ruvu Station,NA,NA,38.6576613,-6.8126697,5,efe46d432278bf833eec052244917f86bafd6b70.osm,-6.8126697 38.6576613 11.699999809265137 5.0
